sale_id,sale_date,customer_id,total_price,quantity,product_name,category,loyalty_tier
4798,2024-02-08 00:00:00,2417,210.36,1,Kerge villane talvesaapad,jalanõusid,null
4800,2024-02-08 00:00:00,4855,221.42,1,Moodne seemisnahkne oxfordid,jalanõusid,gold
4623,2024-02-08 00:00:00,3660,225.81,1,Klassikaline kashmiir pusa,naiste_riided,silver
4753,2024-02-08 00:00:00,2017,655.26,3,Elegantne flanellne cargo püksid,meeste_riided,silver
4839,2024-02-08 00:00:00,3618,218.54,1,Boheemlaslik nahkne kõrge kontsaga kingad,jalanõusid,gold
4896,2024-02-09 00:00:00,4018,638.84,2,Praktiline džersii seelik,naiste_riided,null
4726,2024-02-09 00:00:00,4334,-144.36,1,Klassikaline nahkne nahkkindad,aksessuaarid,null
4870,2024-02-10 00:00:00,2770,55.04,1,Minimalistlik villane pühapäevakleit,laste_riided,gold
4618,2024-02-10 00:00:00,3515,188.91,1,Klassikaline nahkne sõrmus,aksessuaarid,bronze
4638,2024-02-10 00:00:00,3824,611.44,2,Vintage nahkne tossud,jalanõusid,gold
4758,2024-02-11 00:00:00,3130,222.10,1,Trendikas viskoosne tuulejope,naiste_riided,bronze
4790,2024-02-11 00:00:00,3994,840.06,3,Soe siidine särk-pluus,naiste_riided,null
4681,2024-02-11 00:00:00,3722,94.25,1,Trendikas villane tuulejope,laste_riided,bronze
4821,2024-02-11 00:00:00,2026,459.33,3,Minimalistlik puust kootud müts,aksessuaarid,null
4892,2024-02-11 00:00:00,4056,34.04,1,Sportlik villane püksid,laste_riided,bronze
4616,2024-02-11 00:00:00,4452,104.27,1,Trendikas trikoo skaterkleit,laste_riided,null
4751,2024-02-12 00:00:00,2435,72.60,1,Praktiline trikoo püksid,laste_riided,null
4619,2024-02-12 00:00:00,4657,328.86,3,Soe džersii suvekleit,naiste_riided,bronze
4906,2024-02-12 00:00:00,3036,65.52,1,Luksuslik goretex tennised,jalanõusid,gold
4811,2024-02-12 00:00:00,3605,221.19,1,Mugav goretex platvormi kontsad,jalanõusid,null
4698,2024-02-12 00:00:00,2807,509.52,4,Kerge puuvillane slim-fit särk,meeste_riided,bronze
4612,2024-02-12 00:00:00,2950,410.00,2,Õhuline flanellne smokingüklikond,meeste_riided,null
4925,2024-02-12 00:00:00,3047,274.66,2,Praktiline puuvillane ülikond,meeste_riided,null
4828,2024-02-13 00:00:00,4477,371.46,3,Luksuslik džersii chino püksid,meeste_riided,null
4627,2024-02-13 00:00:00,2124,72.73,1,Minimalistlik džersii chino püksid,naiste_riided,bronze
4693,2024-02-13 00:00:00,4960,582.72,2,Trendikas džersii pullover,naiste_riided,null
4730,2024-02-13 00:00:00,2127,334.46,2,Trendikas trikoo chino püksid,laste_riided,silver
4809,2024-02-14 00:00:00,2975,421.52,2,Soe puuvillane teksapüksid,naiste_riided,null
4637,2024-02-14 00:00:00,4181,99.57,1,Vintage softshell alussärk,laste_riided,gold
4924,2024-02-14 00:00:00,2802,176.65,1,Praktiline kangast elastne vöö,aksessuaarid,gold
4840,2024-02-14 00:00:00,2689,243.93,1,Soe polüester smokingüklikond,meeste_riided,null
4842,2024-02-15 00:00:00,3591,210.18,2,Kerge linane kampsun,meeste_riided,silver
4615,2024-02-15 00:00:00,3112,733.24,4,Boheemlaslik siidine sõrmkindad,aksessuaarid,gold
4644,2024-02-15 00:00:00,3722,138.78,2,Trendikas sünteetiline mokassiinid,jalanõusid,bronze
4898,2024-02-15 00:00:00,2995,132.42,2,Luksuslik orgaaniline dressikomplekt,laste_riided,null
4742,2024-02-15 00:00:00,4178,279.48,2,Trendikas džersii miniseelik,naiste_riided,null
4728,2024-02-16 00:00:00,2489,128.37,1,Mugav fliisist alussärk,laste_riided,null
4873,2024-02-16 00:00:00,3556,201.86,1,Boheemlaslik polüester slim-fit särk,meeste_riided,silver
4754,2024-02-17 00:00:00,4270,350.19,1,Õhuline goretex tennised,jalanõusid,gold
4685,2024-02-17 00:00:00,2672,124.35,1,Elegantne tweed bleiser,meeste_riided,null
4841,2024-02-17 00:00:00,4259,148.82,2,Elegantne villane platvorm sandaalid,jalanõusid,null
4773,2024-02-17 00:00:00,3842,277.80,2,Soe polüester slim-fit püksid,meeste_riided,bronze
4876,2024-02-18 00:00:00,2119,-274.78,1,Mugav linane linane kostüüm,meeste_riided,silver
4929,2024-02-18 00:00:00,3203,125.36,1,Moodne fliisist teksapüksid,laste_riided,bronze
4706,2024-02-18 00:00:00,2585,-437.68,4,Elegantne villane kaabu,aksessuaarid,silver
4921,2024-02-19 00:00:00,2327,1426.28,4,Õhuline tweed püksid,meeste_riided,bronze
4715,2024-02-20 00:00:00,3350,737.34,2,Moodne villane nahk sandaalid,jalanõusid,silver
4703,2024-02-21 00:00:00,2716,110.53,1,Kerge teksane slim-fit ülikond,meeste_riided,silver
4705,2024-02-21 00:00:00,4859,45.40,2,Minimalistlik puuvillane pidžaama,laste_riided,bronze
4818,2024-02-21 00:00:00,4476,32.74,2,Soe siidine kaelakee,aksessuaarid,gold
4919,2024-02-22 00:00:00,2297,205.00,1,Õhuline flanellne smokingüklikond,meeste_riided,null
4723,2024-02-22 00:00:00,4346,393.82,2,Sportlik džersii püksid,meeste_riided,gold
4658,2024-02-22 00:00:00,2090,95.87,1,Sportlik softshell teksapüksid,laste_riided,gold
4819,2024-02-23 00:00:00,3218,197.36,2,Stiilne puuvillane mantelpaltoo,laste_riided,null
4785,2024-02-23 00:00:00,2891,38.70,1,Praktiline puuvillane sukkpüksid,laste_riided,null
4793,2024-02-23 00:00:00,4886,152.85,1,Sportlik softshell sukkpüksid,laste_riided,silver
4882,2024-02-23 00:00:00,4206,374.54,1,Vintage tweed kampsun,meeste_riided,null
4657,2024-02-23 00:00:00,4380,148.82,2,Elegantne villane platvorm sandaalid,jalanõusid,gold
4763,2024-02-24 00:00:00,3702,113.86,1,Trendikas villane nahkkindad,aksessuaarid,gold
4833,2024-02-25 00:00:00,3599,112.68,1,Minimalistlik softshell cargo püksid,laste_riided,null
4670,2024-02-25 00:00:00,3551,517.82,2,Mugav merino villane cargo püksid,meeste_riided,gold
4697,2024-02-26 00:00:00,3688,200.64,3,Minimalistlik keraamiline sall,aksessuaarid,null
4621,2024-02-26 00:00:00,4685,33.24,2,Moodne villane kaelasall,aksessuaarid,gold
4648,2024-02-26 00:00:00,2221,113.50,5,Minimalistlik puuvillane pidžaama,laste_riided,null
4671,2024-02-27 00:00:00,2154,396.58,2,Mugav tweed kardigan,meeste_riided,gold
4872,2024-02-27 00:00:00,2221,281.19,1,Moodne merino villane triiksärk,meeste_riided,null
4907,2024-02-27 00:00:00,3675,91.22,1,Klassikaline tweed kardigan,meeste_riided,bronze
4771,2024-02-27 00:00:00,3081,58.96,2,Mugav klaasist kõrvarõngad,aksessuaarid,gold
4822,2024-02-28 00:00:00,2949,402.62,1,Klassikaline seemisnahkne jooksutossud,jalanõusid,null
4645,2024-02-28 00:00:00,3699,939.96,4,Õhuline viskoosne jakk,naiste_riided,null
4649,2024-02-28 00:00:00,3884,665.67,3,Sportlik puuvillane slim-fit püksid,naiste_riided,silver
4683,2024-02-28 00:00:00,2711,112.68,1,Minimalistlik softshell cargo püksid,laste_riided,gold
4845,2024-02-28 00:00:00,3617,127.38,1,Kerge puuvillane slim-fit särk,meeste_riided,silver
4868,2024-02-28 00:00:00,3943,252.33,1,Mugav kashmiir pusa,naiste_riided,bronze
4932,2024-02-29 00:00:00,4206,337.64,2,Vintage fliisist koolikomplekt,laste_riided,null
4774,2024-02-29 00:00:00,4629,168.34,1,Mugav merino villane dressipluus,naiste_riided,null
4713,2024-02-29 00:00:00,4859,-546.12,2,Boheemlaslik goretex kingad,jalanõusid,bronze
4690,2024-02-29 00:00:00,2997,113.86,1,Trendikas villane nahkkindad,aksessuaarid,gold
4770,2024-02-29 00:00:00,3204,342.66,2,Soe teksane bleiser,meeste_riided,silver
5306,2024-03-01 00:00:00,3182,178.58,2,Klassikaline džersii bleiser,meeste_riided,gold
5245,2024-03-01 00:00:00,4830,279.43,1,Praktiline polüester ülikond,meeste_riided,bronze
4990,2024-03-01 00:00:00,3556,434.08,1,Õhuline sünteetiline sporditossud,jalanõusid,silver
5165,2024-03-01 00:00:00,3697,116.98,2,Luksuslik nahkne madalad kontsad,jalanõusid,silver
5133,2024-03-01 00:00:00,2670,158.94,1,Trendikas goretex chelsea botased,jalanõusid,silver
5097,2024-03-01 00:00:00,4206,50.85,1,Praktiline puust sall,aksessuaarid,null
5013,2024-03-01 00:00:00,4582,583.38,3,Soe džersii cargo püksid,naiste_riided,silver
5150,2024-03-02 00:00:00,3112,48.58,1,Soe fliisist pidžaama,laste_riided,gold
5179,2024-03-02 00:00:00,2922,884.76,4,Mugav goretex platvormi kontsad,jalanõusid,null
5042,2024-03-02 00:00:00,3165,990.08,4,Luksuslik merino villane chino püksid,naiste_riided,gold
5060,2024-03-02 00:00:00,4830,614.54,2,Sportlik seemisnahkne nahk sandaalid,jalanõusid,bronze
5335,2024-03-02 00:00:00,2401,560.04,2,Soe siidine särk-pluus,naiste_riided,bronze
4958,2024-03-03 00:00:00,2154,393.82,2,Sportlik džersii püksid,meeste_riided,gold
5206,2024-03-03 00:00:00,2612,24.67,1,Moodne orgaaniline bleiser,laste_riided,gold
4943,2024-03-03 00:00:00,4868,673.36,4,Mugav merino villane dressipluus,naiste_riided,gold
5023,2024-03-03 00:00:00,4673,74.70,1,Luksuslik villane saapad,jalanõusid,silver
5186,2024-03-03 00:00:00,2901,149.55,1,Luksuslik keraamiline elastne vöö,aksessuaarid,silver
5073,2024-03-03 00:00:00,3268,225.28,1,Moodne keraamiline nahkvöö,aksessuaarid,null
5030,2024-03-04 00:00:00,3512,809.55,3,Soe flanellne chino püksid,meeste_riided,null
5253,2024-03-04 00:00:00,2803,221.19,1,Mugav goretex platvormi kontsad,jalanõusid,silver
5100,2024-03-04 00:00:00,4596,234.91,1,Boheemlaslik nahkne talvesaapad,jalanõusid,bronze
4950,2024-03-04 00:00:00,4629,205.00,1,Õhuline flanellne smokingüklikond,meeste_riided,null
5189,2024-03-04 00:00:00,3159,194.57,1,Kerge metallist labakindad,aksessuaarid,gold
4969,2024-03-04 00:00:00,2909,145.46,2,Minimalistlik džersii chino püksid,naiste_riided,null
5054,2024-03-04 00:00:00,2901,315.27,3,Kerge linane kampsun,meeste_riided,silver
5318,2024-03-04 00:00:00,4350,218.99,1,Boheemlaslik džersii teksapüksid,naiste_riided,bronze
5167,2024-03-04 00:00:00,2318,41.63,1,Minimalistlik puuvillane tuunika,naiste_riided,gold
5286,2024-03-05 00:00:00,4342,368.67,1,Moodne villane nahk sandaalid,jalanõusid,silver
5159,2024-03-05 00:00:00,3070,22.04,1,Elegantne metallist sall,aksessuaarid,silver
5287,2024-03-06 00:00:00,4846,413.04,2,Kerge satiinne jakk,naiste_riided,silver
5185,2024-03-06 00:00:00,3862,229.88,2,Sportlik polüester slim-fit ülikond,meeste_riided,null
5190,2024-03-06 00:00:00,3567,629.96,4,Praktiline seemisnahkne tennised,jalanõusid,bronze
5021,2024-03-06 00:00:00,4277,302.16,2,Moodne polüester slim-fit särk,meeste_riided,silver
5240,2024-03-07 00:00:00,2077,908.40,5,Boheemlaslik kangast kangasvöö,aksessuaarid,silver
5353,2024-03-07 00:00:00,2366,168.82,1,Vintage fliisist koolikomplekt,laste_riided,bronze
5339,2024-03-07 00:00:00,2097,179.35,1,Luksuslik puuvillane jakk,naiste_riided,silver
4952,2024-03-07 00:00:00,4206,-752.66,2,Õhuline villane jooksutossud,jalanõusid,null
5205,2024-03-07 00:00:00,3722,338.43,1,Mugav tweed ülikond,meeste_riided,bronze
5040,2024-03-07 00:00:00,2889,348.60,3,Stiilne linane tuulejope,meeste_riided,silver
4944,2024-03-08 00:00:00,3735,443.78,2,Sportlik puuvillane slim-fit püksid,naiste_riided,bronze
5153,2024-03-08 00:00:00,4127,218.19,3,Minimalistlik džersii chino püksid,naiste_riided,null
5330,2024-03-08 00:00:00,3867,152.85,1,Sportlik softshell sukkpüksid,laste_riided,silver
5004,2024-03-08 00:00:00,2818,342.66,2,Soe teksane bleiser,meeste_riided,silver
5131,2024-03-08 00:00:00,2558,83.26,2,Minimalistlik puuvillane tuunika,naiste_riided,null
5001,2024-03-08 00:00:00,4755,200.77,1,Mugav kashmiir skaterkleit,naiste_riided,bronze
4981,2024-03-08 00:00:00,2770,422.70,2,Moodne viskoosne plisseeseelik,naiste_riided,gold
5146,2024-03-08 00:00:00,3648,45.40,2,Minimalistlik puuvillane pidžaama,laste_riided,silver
5279,2024-03-08 00:00:00,3536,302.86,1,Õhuline sünteetiline rannasandaalid,jalanõusid,silver
5262,2024-03-09 00:00:00,3084,437.16,3,Trendikas nahkne sõrmus,aksessuaarid,null
5152,2024-03-10 00:00:00,4730,250.17,1,Luksuslik merino villane kapuutsiga pusa,naiste_riided,null
5346,2024-03-10 00:00:00,2744,211.35,1,Moodne viskoosne plisseeseelik,naiste_riided,gold
4942,2024-03-10 00:00:00,3523,524.25,5,Soe puuvillane pühapäevakleit,laste_riided,gold
5178,2024-03-11 00:00:00,4259,116.20,1,Stiilne linane tuulejope,meeste_riided,null
5049,2024-03-11 00:00:00,4512,152.13,1,Mugav polüester püksid,meeste_riided,silver
5028,2024-03-12 00:00:00,2050,327.28,2,Minimalistlik sünteetiline saapad,jalanõusid,gold
5031,2024-03-12 00:00:00,3263,462.26,2,Luksuslik metallist labakindad,aksessuaarid,null
5248,2024-03-12 00:00:00,3505,126.42,1,Sportlik merino villane ülikond,meeste_riided,null
5092,2024-03-13 00:00:00,4571,901.12,4,Moodne keraamiline nahkvöö,aksessuaarid,silver
5298,2024-03-13 00:00:00,4149,-122.07,1,Moodne metallist rätik,aksessuaarid,gold
4963,2024-03-14 00:00:00,4534,562.56,4,Minimalistlik villane bleiser,laste_riided,gold
5200,2024-03-14 00:00:00,4224,210.36,1,Kerge villane talvesaapad,jalanõusid,silver
5319,2024-03-14 00:00:00,2299,208.11,1,Klassikaline flanellne cargo püksid,meeste_riided,silver
4945,2024-03-14 00:00:00,4674,305.72,1,Vintage nahkne tossud,jalanõusid,bronze
5128,2024-03-14 00:00:00,2270,703.24,2,Sportlik džersii ülikond,meeste_riided,silver
5008,2024-03-14 00:00:00,2756,301.97,1,Kerge džersii pluus,naiste_riided,null
5012,2024-03-14 00:00:00,4269,321.42,2,Stiilne džersii püksid,meeste_riided,silver
5019,2024-03-15 00:00:00,3896,321.82,2,Praktiline polüester casual särk,meeste_riided,null
5230,2024-03-15 00:00:00,2671,457.62,2,Trendikas nahkne oxfordid,jalanõusid,bronze
5313,2024-03-15 00:00:00,2889,787.64,4,Sportlik džersii püksid,meeste_riided,silver
4964,2024-03-15 00:00:00,3806,22.70,1,Vintage villane kangasvöö,aksessuaarid,null
5091,2024-03-15 00:00:00,4352,913.85,5,Elegantne siidine teksapüksid,naiste_riided,bronze
5119,2024-03-15 00:00:00,2997,249.69,3,Moodne kashmiir seelik,naiste_riided,gold
5239,2024-03-16 00:00:00,3885,47.36,2,Vintage softshell cargo püksid,laste_riided,gold
4971,2024-03-16 00:00:00,3504,125.37,3,Minimalistlik softshell alussärk,laste_riided,bronze
4974,2024-03-16 00:00:00,2443,-90.80,4,Vintage villane kangasvöö,aksessuaarid,null
4977,2024-03-16 00:00:00,4388,416.15,5,Moodne kashmiir seelik,naiste_riided,gold
4989,2024-03-16 00:00:00,2745,617.67,3,Stiilne puust müts,aksessuaarid,null
5143,2024-03-17 00:00:00,3991,69.39,1,Trendikas sünteetiline mokassiinid,jalanõusid,null
5007,2024-03-17 00:00:00,4503,197.36,2,Stiilne puuvillane mantelpaltoo,laste_riided,null
5108,2024-03-17 00:00:00,3110,107.26,1,Minimalistlik siidine labakindad,aksessuaarid,bronze
5169,2024-03-18 00:00:00,3638,211.35,1,Moodne viskoosne plisseeseelik,naiste_riided,null
5188,2024-03-18 00:00:00,2399,209.05,1,Stiilne kashmiir jakk,naiste_riided,null
5022,2024-03-18 00:00:00,2766,403.74,3,Vintage tweed smokingüklikond,meeste_riided,silver
5192,2024-03-19 00:00:00,2276,173.62,1,Elegantne siidine müts,aksessuaarid,gold
4955,2024-03-19 00:00:00,2681,646.74,3,Stiilne villane seljakott,aksessuaarid,silver
5044,2024-03-19 00:00:00,4424,147.16,1,Moodne keraamiline sall,aksessuaarid,null
5328,2024-03-19 00:00:00,3993,281.19,1,Moodne merino villane triiksärk,meeste_riided,gold
5166,2024-03-19 00:00:00,2773,756.30,3,Soe sünteetiline sandaalid,jalanõusid,null
5136,2024-03-19 00:00:00,2435,183.40,1,Moodne siidine sall,aksessuaarid,null
5134,2024-03-19 00:00:00,3350,139.74,1,Trendikas džersii miniseelik,naiste_riided,silver
5210,2024-03-20 00:00:00,3136,145.72,1,Trendikas nahkne sõrmus,aksessuaarid,null
5005,2024-03-20 00:00:00,4385,247.52,1,Luksuslik merino villane chino püksid,naiste_riided,null
5158,2024-03-21 00:00:00,4541,294.32,2,Moodne keraamiline sall,aksessuaarid,silver
5121,2024-03-22 00:00:00,3458,24.54,1,Praktiline trikoo sukkpüksid,laste_riided,gold
5329,2024-03-22 00:00:00,3275,-149.47,1,Praktiline nahkne sõrmus,aksessuaarid,null
5237,2024-03-22 00:00:00,2158,247.28,2,Praktiline puuvillane teksapüksid,laste_riided,null
5145,2024-03-23 00:00:00,3350,659.49,3,Kerge siidine nahkkindad,aksessuaarid,silver
5180,2024-03-23 00:00:00,3151,22.70,1,Vintage villane kangasvöö,aksessuaarid,null
5331,2024-03-23 00:00:00,4665,114.80,1,Stiilne fliisist komplekt,laste_riided,null
5052,2024-03-23 00:00:00,3571,291.00,2,Soe villane kingad,jalanõusid,null
5261,2024-03-23 00:00:00,2317,368.30,2,Stiilne villane sõrmkindad,aksessuaarid,null
5300,2024-03-24 00:00:00,3350,253.80,1,Klassikaline kangast platvormi kontsad,jalanõusid,silver
5047,2024-03-24 00:00:00,3812,270.69,1,Soe nahkne platvormi kontsad,jalanõusid,null
5283,2024-03-24 00:00:00,2636,84.41,1,Minimalistlik seemisnahkne chelsea botased,jalanõusid,silver
5074,2024-03-24 00:00:00,2186,127.38,1,Kerge puuvillane slim-fit särk,meeste_riided,gold
5107,2024-03-24 00:00:00,4315,144.20,1,Mugav flanellne parka,meeste_riided,gold
5123,2024-03-24 00:00:00,4763,282.95,1,Sportlik džersii parka,naiste_riided,null
5147,2024-03-24 00:00:00,4413,132.30,1,Luksuslik goretex derbyd,jalanõusid,silver
5219,2024-03-24 00:00:00,3886,896.76,4,Boheemlaslik satiinne seelik,naiste_riided,gold
5342,2024-03-25 00:00:00,3965,190.78,2,Klassikaline kangast nahkkindad,aksessuaarid,null
5059,2024-03-25 00:00:00,3605,22.04,1,Elegantne metallist sall,aksessuaarid,null
5244,2024-03-25 00:00:00,2981,72.14,1,Vintage villane püksid,laste_riided,silver
5168,2024-03-26 00:00:00,2299,197.36,2,Stiilne puuvillane mantelpaltoo,laste_riided,silver
5157,2024-03-26 00:00:00,4476,160.91,1,Praktiline polüester casual särk,meeste_riided,gold
4951,2024-03-26 00:00:00,3789,302.79,3,Boheemlaslik polüester casual särk,meeste_riided,null
5214,2024-03-26 00:00:00,4076,251.96,2,Kerge viskoosne suvekleit,naiste_riided,gold
5094,2024-03-26 00:00:00,3511,120.17,1,Mugav kangast tennised,jalanõusid,gold
5027,2024-03-27 00:00:00,3958,144.20,1,Mugav flanellne parka,meeste_riided,silver
5233,2024-03-27 00:00:00,2357,305.70,2,Sportlik softshell sukkpüksid,laste_riided,gold
5112,2024-03-27 00:00:00,3695,62.56,1,Boheemlaslik kangast reisikott,aksessuaarid,null
5106,2024-03-27 00:00:00,4213,347.16,1,Mugav flanellne linane kostüüm,meeste_riided,gold
5045,2024-03-27 00:00:00,3271,251.91,3,Luksuslik sünteetiline nahk sandaalid,jalanõusid,null
5194,2024-03-27 00:00:00,4704,65.60,1,Elegantne puust kootud müts,aksessuaarid,silver
4960,2024-03-27 00:00:00,2659,147.16,1,Moodne keraamiline sall,aksessuaarid,gold
4997,2024-03-28 00:00:00,3411,418.10,2,Stiilne kashmiir jakk,naiste_riided,silver
5127,2024-03-28 00:00:00,3605,210.87,1,Soe linane mantelpaltoo,meeste_riided,null
5162,2024-03-28 00:00:00,3355,363.36,2,Boheemlaslik kangast kangasvöö,aksessuaarid,bronze
5320,2024-03-28 00:00:00,4928,290.55,1,Vintage džersii tuunika,naiste_riided,silver
4988,2024-03-29 00:00:00,2205,95.76,2,Praktiline klaasist sõrmkindad,aksessuaarid,gold
4987,2024-03-29 00:00:00,4086,752.66,2,Õhuline villane jooksutossud,jalanõusid,silver
4973,2024-03-29 00:00:00,3789,133.95,5,Vintage keraamiline barett,aksessuaarid,null
5110,2024-03-30 00:00:00,2594,184.15,1,Stiilne villane sõrmkindad,aksessuaarid,bronze
5078,2024-03-30 00:00:00,4947,373.54,2,Klassikaline puust nahkvöö,aksessuaarid,null
5082,2024-03-30 00:00:00,2539,245.59,1,Boheemlaslik merino villane kapuutsiga pusa,naiste_riided,gold
4998,2024-03-30 00:00:00,4970,138.13,1,Õhuline orgaaniline alussärk,laste_riided,bronze
5229,2024-03-30 00:00:00,4255,265.20,1,Sportlik linane jakk,naiste_riided,silver
5235,2024-03-31 00:00:00,2549,530.40,2,Sportlik linane jakk,naiste_riided,silver
5263,2024-03-31 00:00:00,4995,89.39,1,Klassikaline linane mantelpaltoo,meeste_riided,gold
5264,2024-03-31 00:00:00,2221,246.97,1,Minimalistlik džersii polo särk,meeste_riided,null
5068,2024-03-31 00:00:00,4315,50.77,1,Sportlik siidine cargo püksid,naiste_riided,gold
5259,2024-03-31 00:00:00,4615,241.17,3,Luksuslik villane bleiser,laste_riided,silver
5749,2024-04-01 00:00:00,3810,1120.52,4,Minimalistlik nahkne platvormi kontsad,jalanõusid,null
5617,2024-04-01 00:00:00,3112,280.13,1,Minimalistlik nahkne platvormi kontsad,jalanõusid,gold
5470,2024-04-01 00:00:00,3322,264.24,3,Minimalistlik trikoo tuulejope,laste_riided,silver
5688,2024-04-01 00:00:00,3351,411.78,2,Stiilne puust müts,aksessuaarid,silver
5747,2024-04-01 00:00:00,3572,549.32,4,Praktiline puuvillane ülikond,meeste_riided,null
5401,2024-04-01 00:00:00,2356,883.25,5,Praktiline kangast elastne vöö,aksessuaarid,null
5378,2024-04-01 00:00:00,3275,307.83,1,Õhuline linane jakk,naiste_riided,null
5631,2024-04-02 00:00:00,2063,81.48,1,Õhuline kangast nahk sandaalid,jalanõusid,null
5746,2024-04-02 00:00:00,3722,29.42,1,Kerge nahkne õlakott,aksessuaarid,bronze
5414,2024-04-02 00:00:00,4669,260.72,2,Minimalistlik džersii pullover,naiste_riided,null
5669,2024-04-03 00:00:00,2117,294.32,2,Moodne keraamiline sall,aksessuaarid,null
5384,2024-04-03 00:00:00,2114,224.19,1,Boheemlaslik satiinne seelik,naiste_riided,bronze
5393,2024-04-04 00:00:00,4270,29.42,1,Kerge nahkne õlakott,aksessuaarid,gold
5375,2024-04-04 00:00:00,4087,241.18,2,Elegantne tweed smokingüklikond,meeste_riided,bronze
5756,2024-04-04 00:00:00,3502,114.80,1,Stiilne fliisist komplekt,laste_riided,bronze
5615,2024-04-05 00:00:00,2572,750.68,2,Soe sünteetiline loaferid,jalanõusid,gold
5592,2024-04-05 00:00:00,3648,368.97,1,Stiilne goretex kingad,jalanõusid,silver
5387,2024-04-05 00:00:00,2997,163.53,1,Boheemlaslik merino villane poolsäärne kampsun,meeste_riided,gold
5389,2024-04-05 00:00:00,2466,104.08,2,Elegantne orgaaniline kleit,laste_riided,bronze
5610,2024-04-05 00:00:00,4426,381.62,2,Praktiline nahkne nahk sandaalid,jalanõusid,gold
5555,2024-04-06 00:00:00,3580,171.24,3,Kerge puust barett,aksessuaarid,silver
5578,2024-04-06 00:00:00,2055,443.78,2,Sportlik puuvillane slim-fit püksid,naiste_riided,bronze
5583,2024-04-06 00:00:00,2725,58.84,2,Kerge nahkne õlakott,aksessuaarid,null
5441,2024-04-06 00:00:00,3376,519.38,2,Luksuslik tweed triiksärk,meeste_riided,silver
5518,2024-04-06 00:00:00,4283,-339.21,1,Boheemlaslik villane tennised,jalanõusid,null
5544,2024-04-06 00:00:00,2997,1166.88,4,Õhuline sünteetiline kõrge kontsaga kingad,jalanõusid,gold
5511,2024-04-06 00:00:00,2891,160.71,1,Stiilne džersii püksid,meeste_riided,null
5484,2024-04-07 00:00:00,4746,-814.68,4,Moodne džersii slim-fit ülikond,meeste_riided,bronze
5376,2024-04-07 00:00:00,2931,327.06,2,Boheemlaslik merino villane poolsäärne kampsun,meeste_riided,bronze
5643,2024-04-07 00:00:00,3656,504.20,2,Soe sünteetiline sandaalid,jalanõusid,bronze
5550,2024-04-08 00:00:00,3379,836.15,5,Trendikas trikoo chino püksid,laste_riided,null
5722,2024-04-08 00:00:00,4752,113.86,1,Trendikas villane nahkkindad,aksessuaarid,null
5600,2024-04-08 00:00:00,4018,-152.85,1,Sportlik softshell sukkpüksid,laste_riided,null
5357,2024-04-08 00:00:00,2466,-152.13,1,Mugav polüester püksid,meeste_riided,bronze
5358,2024-04-08 00:00:00,4962,242.43,1,Sportlik polüester püksid,meeste_riided,silver
5514,2024-04-08 00:00:00,2062,81.48,1,Õhuline kangast nahk sandaalid,jalanõusid,gold
5707,2024-04-08 00:00:00,4294,487.86,2,Soe polüester smokingüklikond,meeste_riided,null
5653,2024-04-08 00:00:00,4322,338.43,1,Mugav tweed ülikond,meeste_riided,null
5424,2024-04-09 00:00:00,2901,29.48,1,Mugav klaasist kõrvarõngad,aksessuaarid,silver
5363,2024-04-09 00:00:00,2484,991.45,5,Mugav tweed kardigan,meeste_riided,null
5554,2024-04-10 00:00:00,3692,562.38,2,Moodne merino villane triiksärk,meeste_riided,bronze
5377,2024-04-10 00:00:00,3722,246.45,3,Elegantne tweed püksid,meeste_riided,bronze
5729,2024-04-10 00:00:00,3866,50.85,1,Praktiline puust sall,aksessuaarid,null
5526,2024-04-10 00:00:00,4326,315.87,3,Elegantne orgaaniline dressikomplekt,laste_riided,null
5520,2024-04-11 00:00:00,3834,225.81,1,Klassikaline kashmiir pusa,naiste_riided,silver
5528,2024-04-11 00:00:00,3106,254.85,3,Mugav softshell teksapüksid,laste_riided,silver
5720,2024-04-11 00:00:00,2139,149.55,1,Luksuslik keraamiline elastne vöö,aksessuaarid,null
5636,2024-04-11 00:00:00,2730,777.84,4,Soe džersii cargo püksid,naiste_riided,bronze
5438,2024-04-11 00:00:00,4729,191.61,3,Boheemlaslik softshell komplekt,laste_riided,null
5440,2024-04-11 00:00:00,2494,83.10,1,Õhuline linane bleiser,meeste_riided,silver
5723,2024-04-11 00:00:00,3339,149.47,1,Praktiline nahkne sõrmus,aksessuaarid,bronze
5699,2024-04-12 00:00:00,2616,1212.15,5,Sportlik polüester püksid,meeste_riided,silver
5738,2024-04-12 00:00:00,4206,374.54,1,Vintage tweed kampsun,meeste_riided,null
5687,2024-04-13 00:00:00,2619,144.36,1,Klassikaline nahkne nahkkindad,aksessuaarid,silver
5735,2024-04-13 00:00:00,4689,271.98,2,Minimalistlik linane tuunika,naiste_riided,gold
5559,2024-04-13 00:00:00,4178,123.64,1,Praktiline puuvillane teksapüksid,laste_riided,null
5495,2024-04-13 00:00:00,2895,166.27,1,Praktiline merino villane pusa,naiste_riided,null
5673,2024-04-14 00:00:00,4752,250.17,1,Luksuslik merino villane kapuutsiga pusa,naiste_riided,null
5501,2024-04-14 00:00:00,2277,214.52,2,Minimalistlik siidine labakindad,aksessuaarid,gold
5515,2024-04-14 00:00:00,2386,263.13,1,Soe satiinne pluus,naiste_riided,null
