sale_id,sale_date,total_price,quantity,store_location,channel,category
4410,2024-01-09 00:00:00,124.89,3,Tallinn,pood,naiste_riided
4444,2024-01-09 00:00:00,49.34,2,Tallinn,pood,laste_riided
4446,2024-01-09 00:00:00,335.88,4,Tallinn,pood,jalanõusid
4455,2024-01-09 00:00:00,141.62,1,null,online,laste_riided
4460,2024-01-09 00:00:00,274.87,1,Pärnu,pood,jalanõusid
4518,2024-01-09 00:00:00,65.52,1,Tallinn,pood,jalanõusid
4556,2024-01-09 00:00:00,51.10,1,Tallinn,pood,aksessuaarid
4341,2024-01-10 00:00:00,110.08,2,null,online,laste_riided
4417,2024-01-10 00:00:00,139.74,1,null,online,naiste_riided
4465,2024-01-10 00:00:00,150.11,1,Tartu,pood,naiste_riided
4478,2024-01-10 00:00:00,229.01,1,Tallinn,pood,meeste_riided
4550,2024-01-10 00:00:00,151.08,1,Tallinn,pood,meeste_riided
4336,2024-01-11 00:00:00,915.24,4,Tartu,pood,jalanõusid
4345,2024-01-11 00:00:00,539.70,2,null,online,meeste_riided
4346,2024-01-11 00:00:00,80.37,3,Tartu,pood,aksessuaarid
4372,2024-01-11 00:00:00,279.43,1,Tartu,pood,meeste_riided
4374,2024-01-11 00:00:00,399.60,2,null,online,aksessuaarid
4382,2024-01-11 00:00:00,251.96,2,Tartu,pood,naiste_riided
4384,2024-01-11 00:00:00,254.85,3,null,online,laste_riided
4389,2024-01-11 00:00:00,203.39,1,Pärnu,pood,aksessuaarid
4449,2024-01-11 00:00:00,175.25,1,null,online,meeste_riided
4456,2024-01-11 00:00:00,548.74,2,null,online,naiste_riided
4479,2024-01-11 00:00:00,541.38,2,null,online,jalanõusid
4481,2024-01-11 00:00:00,213.64,2,null,online,laste_riided
4488,2024-01-11 00:00:00,81.85,5,Pärnu,pood,aksessuaarid
4522,2024-01-11 00:00:00,460.86,3,null,online,jalanõusid
4533,2024-01-11 00:00:00,111.26,1,Tartu,pood,naiste_riided
4536,2024-01-11 00:00:00,241.18,2,null,online,meeste_riided
4317,2024-01-12 00:00:00,152.31,3,Tallinn,pood,naiste_riided
4340,2024-01-12 00:00:00,130.36,1,Tartu,pood,naiste_riided
4349,2024-01-12 00:00:00,120.74,2,Tallinn,pood,naiste_riided
4358,2024-01-12 00:00:00,209.05,1,Tallinn,pood,naiste_riided
4448,2024-01-12 00:00:00,819.48,4,Tallinn,pood,aksessuaarid
4454,2024-01-12 00:00:00,298.94,2,Tallinn,pood,aksessuaarid
4466,2024-01-12 00:00:00,121.51,1,null,online,jalanõusid
4475,2024-01-12 00:00:00,149.47,1,null,online,aksessuaarid
4508,2024-01-12 00:00:00,243.96,2,Tallinn,pood,aksessuaarid
4517,2024-01-12 00:00:00,716.82,2,Tallinn,pood,jalanõusid
4525,2024-01-12 00:00:00,102.20,2,Tallinn,pood,aksessuaarid
4534,2024-01-12 00:00:00,60.36,4,Tartu,pood,aksessuaarid
4586,2024-01-12 00:00:00,158.51,1,Tartu,pood,naiste_riided
4338,2024-01-13 00:00:00,179.35,1,Tallinn,pood,naiste_riided
4359,2024-01-13 00:00:00,84.54,1,null,online,jalanõusid
4396,2024-01-13 00:00:00,675.84,3,null,online,aksessuaarid
4432,2024-01-13 00:00:00,166.20,2,Tallinn,pood,meeste_riided
4482,2024-01-13 00:00:00,31.65,1,Tartu,pood,laste_riided
4529,2024-01-13 00:00:00,1053.80,5,Tartu,pood,naiste_riided
4539,2024-01-13 00:00:00,877.83,3,null,online,jalanõusid
4553,2024-01-13 00:00:00,78.09,1,null,online,naiste_riided
4569,2024-01-13 00:00:00,216.18,2,null,online,naiste_riided
4572,2024-01-13 00:00:00,166.27,1,null,online,naiste_riided
4598,2024-01-13 00:00:00,290.32,4,Tallinn,pood,laste_riided
4603,2024-01-13 00:00:00,83.10,1,Tallinn,pood,meeste_riided
4605,2024-01-13 00:00:00,74.81,1,Tallinn,pood,aksessuaarid
4308,2024-01-14 00:00:00,147.16,1,Tallinn,pood,aksessuaarid
4328,2024-01-14 00:00:00,218.99,1,Pärnu,pood,naiste_riided
4330,2024-01-14 00:00:00,154.74,3,null,online,laste_riided
4339,2024-01-14 00:00:00,218.42,1,Tartu,pood,meeste_riided
4399,2024-01-14 00:00:00,307.27,1,Tallinn,pood,jalanõusid
4406,2024-01-14 00:00:00,436.84,2,Tartu,pood,meeste_riided
4436,2024-01-14 00:00:00,124.35,1,null,online,meeste_riided
4459,2024-01-14 00:00:00,109.62,1,Tartu,pood,naiste_riided
4461,2024-01-14 00:00:00,611.44,2,Tallinn,pood,jalanõusid
4467,2024-01-14 00:00:00,147.16,1,Tartu,pood,aksessuaarid
4494,2024-01-14 00:00:00,437.16,3,null,online,aksessuaarid
4514,2024-01-14 00:00:00,273.32,1,Pärnu,pood,jalanõusid
4555,2024-01-14 00:00:00,232.61,1,Tallinn,pood,jalanõusid
4558,2024-01-14 00:00:00,329.99,1,Tartu,pood,jalanõusid
4573,2024-01-14 00:00:00,393.82,2,null,online,meeste_riided
4578,2024-01-14 00:00:00,63.87,1,null,online,laste_riided
4579,2024-01-14 00:00:00,153.62,1,Pärnu,pood,jalanõusid
4296,2024-01-15 00:00:00,1219.65,5,Tallinn,pood,meeste_riided
4297,2024-01-15 00:00:00,676.86,2,null,online,meeste_riided
4344,2024-01-15 00:00:00,132.30,1,Tallinn,pood,jalanõusid
4405,2024-01-15 00:00:00,259.23,1,null,online,meeste_riided
4418,2024-01-15 00:00:00,389.14,2,Pärnu,pood,aksessuaarid
4423,2024-01-15 00:00:00,48.58,1,Pärnu,pood,laste_riided
4485,2024-01-15 00:00:00,100.40,1,Pärnu,pood,laste_riided
4497,2024-01-15 00:00:00,259.69,1,null,online,meeste_riided
4523,2024-01-15 00:00:00,132.30,1,null,online,jalanõusid
4540,2024-01-15 00:00:00,560.04,2,Tallinn,pood,naiste_riided
4543,2024-01-15 00:00:00,63.30,2,null,online,laste_riided
4552,2024-01-15 00:00:00,96.50,1,Pärnu,pood,meeste_riided
4567,2024-01-15 00:00:00,723.39,3,Tartu,pood,jalanõusid
4575,2024-01-15 00:00:00,541.98,2,Tartu,pood,meeste_riided
4580,2024-01-15 00:00:00,47.07,1,Tallinn,pood,aksessuaarid
4334,2024-01-16 00:00:00,411.78,2,null,online,aksessuaarid
4427,2024-01-16 00:00:00,371.79,1,Pärnu,pood,jalanõusid
4450,2024-01-16 00:00:00,154.71,1,Tallinn,pood,meeste_riided
4451,2024-01-16 00:00:00,41.79,1,Pärnu,pood,laste_riided
4503,2024-01-16 00:00:00,125.12,2,Tallinn,pood,aksessuaarid
4594,2024-01-16 00:00:00,356.57,1,Tartu,pood,meeste_riided
4361,2024-01-17 00:00:00,251.91,3,Tallinn,pood,jalanõusid
4390,2024-01-17 00:00:00,561.48,3,null,online,jalanõusid
4392,2024-01-17 00:00:00,287.61,3,Tallinn,pood,laste_riided
4402,2024-01-17 00:00:00,22.70,1,Tartu,pood,aksessuaarid
4457,2024-01-17 00:00:00,153.11,1,Tallinn,pood,aksessuaarid
4506,2024-01-17 00:00:00,210.36,1,null,online,jalanõusid
4538,2024-01-17 00:00:00,377.82,2,Tallinn,pood,aksessuaarid
4544,2024-01-17 00:00:00,94.76,2,Tallinn,pood,laste_riided
4593,2024-01-17 00:00:00,270.69,1,Tallinn,pood,jalanõusid
4306,2024-01-18 00:00:00,147.58,1,null,online,jalanõusid
4321,2024-01-18 00:00:00,246.97,1,Pärnu,pood,meeste_riided
4363,2024-01-18 00:00:00,482.26,2,null,online,jalanõusid
4393,2024-01-18 00:00:00,190.81,1,null,online,jalanõusid
4415,2024-01-18 00:00:00,358.70,2,null,online,naiste_riided
4420,2024-01-18 00:00:00,315.69,3,Tallinn,pood,laste_riided
4430,2024-01-18 00:00:00,664.26,3,Tallinn,pood,jalanõusid
4453,2024-01-18 00:00:00,338.43,1,Tallinn,pood,meeste_riided
4490,2024-01-18 00:00:00,831.35,5,Tartu,pood,naiste_riided
4560,2024-01-18 00:00:00,843.57,3,null,online,meeste_riided
4602,2024-01-18 00:00:00,65.00,1,Tallinn,pood,jalanõusid
4298,2024-01-19 00:00:00,106.82,1,Tallinn,pood,laste_riided
4316,2024-01-19 00:00:00,321.78,3,null,online,aksessuaarid
4342,2024-01-19 00:00:00,448.38,2,null,online,naiste_riided
4413,2024-01-19 00:00:00,221.19,1,null,online,jalanõusid
4472,2024-01-19 00:00:00,423.15,3,null,online,jalanõusid
4473,2024-01-19 00:00:00,1082.76,4,null,online,jalanõusid
4476,2024-01-19 00:00:00,70.01,1,Tallinn,pood,meeste_riided
4507,2024-01-19 00:00:00,134.94,1,Tallinn,pood,aksessuaarid
4531,2024-01-19 00:00:00,106.82,1,Tallinn,pood,laste_riided
4588,2024-01-19 00:00:00,77.40,2,Tartu,pood,laste_riided
4307,2024-01-20 00:00:00,47.07,1,Tartu,pood,aksessuaarid
4356,2024-01-20 00:00:00,958.26,3,Tallinn,pood,naiste_riided
4470,2024-01-20 00:00:00,1544.20,5,Tallinn,pood,naiste_riided
4486,2024-01-20 00:00:00,198.42,1,Tallinn,pood,jalanõusid
4498,2024-01-20 00:00:00,136.30,1,Pärnu,pood,laste_riided
4502,2024-01-20 00:00:00,458.55,3,null,online,laste_riided
4542,2024-01-20 00:00:00,110.53,1,Pärnu,pood,meeste_riided
4584,2024-01-20 00:00:00,137.33,1,Pärnu,pood,meeste_riided
4595,2024-01-20 00:00:00,120.74,2,Tallinn,pood,naiste_riided
4309,2024-01-21 00:00:00,639.96,2,Tallinn,pood,jalanõusid
4383,2024-01-21 00:00:00,327.06,2,Pärnu,pood,meeste_riided
4425,2024-01-21 00:00:00,74.41,1,null,online,jalanõusid
4429,2024-01-21 00:00:00,937.23,3,null,online,meeste_riided
4471,2024-01-21 00:00:00,605.72,2,Tartu,pood,jalanõusid
4499,2024-01-21 00:00:00,176.65,1,null,online,aksessuaarid
4500,2024-01-21 00:00:00,254.85,3,Tallinn,pood,laste_riided
4524,2024-01-21 00:00:00,71.36,2,null,online,laste_riided
4581,2024-01-21 00:00:00,51.58,1,null,online,laste_riided
4304,2024-01-22 00:00:00,95.50,1,Tartu,pood,naiste_riided
4322,2024-01-22 00:00:00,301.97,1,Tartu,pood,naiste_riided
4331,2024-01-22 00:00:00,274.87,1,null,online,jalanõusid
4351,2024-01-22 00:00:00,76.70,1,Tartu,pood,naiste_riided
4404,2024-01-22 00:00:00,351.33,1,null,online,naiste_riided
4419,2024-01-22 00:00:00,215.96,4,Tartu,pood,laste_riided
4428,2024-01-22 00:00:00,72.60,1,null,online,laste_riided
4474,2024-01-22 00:00:00,53.58,2,Tallinn,pood,aksessuaarid
4501,2024-01-22 00:00:00,459.10,2,null,online,naiste_riided
4519,2024-01-22 00:00:00,232.40,2,null,online,meeste_riided
4548,2024-01-22 00:00:00,201.14,2,null,online,laste_riided
4303,2024-01-23 00:00:00,240.34,2,Tallinn,pood,jalanõusid
4311,2024-01-23 00:00:00,30.18,2,Tallinn,pood,aksessuaarid
4318,2024-01-23 00:00:00,370.92,3,Tallinn,pood,laste_riided
4350,2024-01-23 00:00:00,175.25,1,Tallinn,pood,meeste_riided
4365,2024-01-23 00:00:00,257.32,2,null,online,jalanõusid
4489,2024-01-23 00:00:00,219.83,1,Tartu,pood,aksessuaarid
4583,2024-01-23 00:00:00,290.55,1,Tallinn,pood,naiste_riided
4305,2024-01-24 00:00:00,351.62,1,Tallinn,pood,meeste_riided
4310,2024-01-24 00:00:00,562.38,2,null,online,meeste_riided
4353,2024-01-24 00:00:00,79.86,3,null,online,laste_riided
4388,2024-01-24 00:00:00,347.24,2,Tartu,pood,aksessuaarid
4424,2024-01-24 00:00:00,319.35,5,Tallinn,pood,laste_riided
4434,2024-01-24 00:00:00,41.63,1,Tallinn,pood,naiste_riided
4435,2024-01-24 00:00:00,117.05,1,null,online,aksessuaarid
4484,2024-01-24 00:00:00,63.30,2,Tartu,pood,laste_riided
4504,2024-01-24 00:00:00,389.14,2,null,online,aksessuaarid
4527,2024-01-24 00:00:00,159.57,3,Pärnu,pood,laste_riided
4585,2024-01-24 00:00:00,31.65,1,Tallinn,pood,laste_riided
4313,2024-01-25 00:00:00,874.16,4,null,online,jalanõusid
4348,2024-01-25 00:00:00,210.76,1,Tallinn,pood,naiste_riided
4370,2024-01-25 00:00:00,221.40,2,Tartu,pood,laste_riided
4394,2024-01-25 00:00:00,50.85,1,Tallinn,pood,aksessuaarid
4400,2024-01-25 00:00:00,197.36,2,Tartu,pood,laste_riided
4412,2024-01-25 00:00:00,-502.08,4,null,online,meeste_riided
4462,2024-01-25 00:00:00,351.33,1,null,online,naiste_riided
4516,2024-01-25 00:00:00,34.04,1,Tallinn,pood,laste_riided
4549,2024-01-25 00:00:00,151.08,1,Tartu,pood,meeste_riided
4600,2024-01-25 00:00:00,279.48,2,Tartu,pood,naiste_riided
4604,2024-01-25 00:00:00,350.19,1,null,online,jalanõusid
4343,2024-01-26 00:00:00,141.62,1,null,online,laste_riided
4362,2024-01-26 00:00:00,825.36,4,Tallinn,pood,jalanõusid
4367,2024-01-26 00:00:00,291.00,2,null,online,jalanõusid
4368,2024-01-26 00:00:00,84.95,1,Tartu,pood,laste_riided
4377,2024-01-26 00:00:00,290.55,1,null,online,naiste_riided
4380,2024-01-26 00:00:00,127.74,2,Tallinn,pood,laste_riided
4391,2024-01-26 00:00:00,107.67,1,Tallinn,pood,meeste_riided
4433,2024-01-26 00:00:00,390.06,3,Tallinn,pood,laste_riided
4477,2024-01-26 00:00:00,168.82,1,null,online,laste_riided
4554,2024-01-26 00:00:00,93.13,1,Tallinn,pood,aksessuaarid
4557,2024-01-26 00:00:00,296.40,1,Pärnu,pood,naiste_riided
4582,2024-01-26 00:00:00,351.62,1,null,online,meeste_riided
4589,2024-01-26 00:00:00,272.05,1,Tallinn,pood,naiste_riided
4606,2024-01-26 00:00:00,248.70,2,Tallinn,pood,meeste_riided
4300,2024-01-27 00:00:00,184.15,1,Tallinn,pood,aksessuaarid
4416,2024-01-27 00:00:00,247.64,2,Tartu,pood,meeste_riided
4440,2024-01-27 00:00:00,838.29,3,Tallinn,pood,meeste_riided
4528,2024-01-27 00:00:00,583.71,3,null,online,aksessuaarid
4566,2024-01-27 00:00:00,548.74,2,null,online,naiste_riided
4570,2024-01-27 00:00:00,514.78,2,null,online,naiste_riided
4596,2024-01-27 00:00:00,1053.80,5,Tartu,pood,naiste_riided
4315,2024-01-28 00:00:00,231.13,1,Tartu,pood,aksessuaarid
4337,2024-01-28 00:00:00,82.15,1,Pärnu,pood,meeste_riided
4355,2024-01-28 00:00:00,222.10,1,Tartu,pood,naiste_riided
4364,2024-01-28 00:00:00,695.68,2,Tallinn,pood,meeste_riided
4385,2024-01-28 00:00:00,58.49,1,Tartu,pood,jalanõusid
4386,2024-01-28 00:00:00,206.34,1,null,online,jalanõusid
4395,2024-01-28 00:00:00,285.14,2,Tartu,pood,meeste_riided
4426,2024-01-28 00:00:00,109.90,2,Tartu,pood,laste_riided
4599,2024-01-28 00:00:00,319.98,1,Tallinn,pood,jalanõusid
4352,2024-01-29 00:00:00,302.86,1,null,online,jalanõusid
4375,2024-01-29 00:00:00,302.86,1,null,online,jalanõusid
4437,2024-01-29 00:00:00,172.92,2,Tallinn,pood,laste_riided
4463,2024-01-29 00:00:00,310.90,2,Tallinn,pood,aksessuaarid
4521,2024-01-29 00:00:00,241.18,2,Tartu,pood,meeste_riided
4541,2024-01-29 00:00:00,375.34,1,null,online,jalanõusid
4319,2024-01-30 00:00:00,252.84,2,null,online,meeste_riided
4366,2024-01-30 00:00:00,-228.81,1,null,online,jalanõusid
4379,2024-01-30 00:00:00,243.96,2,Tallinn,pood,aksessuaarid
4398,2024-01-30 00:00:00,95.87,1,null,online,laste_riided
4403,2024-01-30 00:00:00,98.79,3,Tallinn,pood,naiste_riided
4407,2024-01-30 00:00:00,139.74,1,Tartu,pood,naiste_riided
4510,2024-01-30 00:00:00,128.44,1,Tallinn,pood,laste_riided
4546,2024-01-30 00:00:00,45.40,2,Tallinn,pood,aksessuaarid
4562,2024-01-30 00:00:00,73.18,1,Tallinn,pood,jalanõusid
4597,2024-01-30 00:00:00,222.10,1,null,online,naiste_riided
4369,2024-01-31 00:00:00,519.38,2,Pärnu,pood,meeste_riided
4397,2024-01-31 00:00:00,281.28,2,null,online,laste_riided
4409,2024-01-31 00:00:00,67.75,1,Tallinn,pood,jalanõusid
4411,2024-01-31 00:00:00,243.96,2,Tallinn,pood,aksessuaarid
4458,2024-01-31 00:00:00,178.78,2,null,online,meeste_riided
4487,2024-01-31 00:00:00,22.70,1,null,online,laste_riided
4526,2024-01-31 00:00:00,205.00,1,Tallinn,pood,meeste_riided
4590,2024-01-31 00:00:00,504.20,2,Tallinn,pood,jalanõusid
4601,2024-01-31 00:00:00,-371.05,1,null,online,jalanõusid
4607,2024-01-31 00:00:00,22.04,1,Tartu,pood,aksessuaarid
4634,2024-02-01 00:00:00,659.98,2,Tallinn,pood,jalanõusid
4654,2024-02-01 00:00:00,48.58,1,Tartu,pood,laste_riided
4676,2024-02-01 00:00:00,130.00,2,Tallinn,pood,jalanõusid
4684,2024-02-01 00:00:00,172.28,2,Tallinn,pood,laste_riided
4686,2024-02-01 00:00:00,201.86,2,null,online,meeste_riided
4695,2024-02-01 00:00:00,311.68,2,null,online,aksessuaarid
4745,2024-02-01 00:00:00,654.14,2,null,online,meeste_riided
4756,2024-02-01 00:00:00,570.28,4,Tallinn,pood,meeste_riided
4881,2024-02-01 00:00:00,868.16,2,Pärnu,pood,jalanõusid
4922,2024-02-01 00:00:00,184.02,1,Tartu,pood,aksessuaarid
4625,2024-02-02 00:00:00,377.82,2,null,online,aksessuaarid
4679,2024-02-02 00:00:00,145.50,1,Tartu,pood,jalanõusid
4734,2024-02-02 00:00:00,312.26,2,Pärnu,pood,aksessuaarid
4735,2024-02-02 00:00:00,448.41,3,Tallinn,pood,aksessuaarid
4740,2024-02-02 00:00:00,145.50,1,null,online,jalanõusid
4757,2024-02-02 00:00:00,29.48,1,Tallinn,pood,aksessuaarid
4765,2024-02-02 00:00:00,278.59,1,Tartu,pood,meeste_riided
4772,2024-02-02 00:00:00,210.58,2,Pärnu,pood,laste_riided
4775,2024-02-02 00:00:00,62.55,1,Tallinn,pood,jalanõusid
4777,2024-02-02 00:00:00,81.85,1,Tallinn,pood,meeste_riided
4783,2024-02-02 00:00:00,50.85,1,null,online,aksessuaarid
4830,2024-02-02 00:00:00,105.23,1,Pärnu,pood,laste_riided
4893,2024-02-02 00:00:00,564.58,2,null,online,jalanõusid
4910,2024-02-02 00:00:00,68.08,2,Tartu,pood,laste_riided
4635,2024-02-03 00:00:00,88.08,1,null,online,laste_riided
4675,2024-02-03 00:00:00,427.71,3,Tartu,pood,meeste_riided
4737,2024-02-03 00:00:00,188.91,1,Tartu,pood,aksessuaarid
4749,2024-02-03 00:00:00,63.62,1,null,online,jalanõusid
4784,2024-02-03 00:00:00,257.39,1,null,online,naiste_riided
4802,2024-02-03 00:00:00,459.10,2,Tallinn,pood,naiste_riided
4803,2024-02-03 00:00:00,926.52,3,null,online,naiste_riided
4855,2024-02-03 00:00:00,301.97,1,Tallinn,pood,naiste_riided
4857,2024-02-03 00:00:00,216.18,2,Tartu,pood,naiste_riided
4908,2024-02-03 00:00:00,416.22,2,Pärnu,pood,meeste_riided
4609,2024-02-04 00:00:00,243.02,2,Pärnu,pood,jalanõusid
4647,2024-02-04 00:00:00,332.55,1,null,online,meeste_riided
4660,2024-02-04 00:00:00,184.02,1,Pärnu,pood,aksessuaarid
4714,2024-02-04 00:00:00,183.31,1,Pärnu,pood,aksessuaarid
4727,2024-02-04 00:00:00,713.13,3,null,online,naiste_riided
4748,2024-02-04 00:00:00,280.02,1,Pärnu,pood,naiste_riided
4760,2024-02-04 00:00:00,149.55,1,null,online,aksessuaarid
4767,2024-02-04 00:00:00,208.83,1,Tallinn,pood,naiste_riided
4824,2024-02-04 00:00:00,103.16,2,Tallinn,pood,laste_riided
4885,2024-02-04 00:00:00,209.05,1,Tallinn,pood,naiste_riided
4891,2024-02-04 00:00:00,347.24,2,Tartu,pood,aksessuaarid
4895,2024-02-04 00:00:00,135.99,1,Tartu,pood,naiste_riided
4903,2024-02-04 00:00:00,382.96,2,Tallinn,pood,aksessuaarid
4631,2024-02-05 00:00:00,106.71,1,null,online,aksessuaarid
4661,2024-02-05 00:00:00,208.72,1,null,online,aksessuaarid
4665,2024-02-05 00:00:00,96.11,1,Tartu,pood,jalanõusid
4711,2024-02-05 00:00:00,184.07,1,Tartu,pood,meeste_riided
4721,2024-02-05 00:00:00,95.87,1,null,online,laste_riided
4744,2024-02-05 00:00:00,225.81,1,null,online,naiste_riided
4779,2024-02-05 00:00:00,89.29,1,Tartu,pood,meeste_riided
4805,2024-02-05 00:00:00,234.99,1,null,online,naiste_riided
4847,2024-02-05 00:00:00,74.81,1,Pärnu,pood,aksessuaarid
4864,2024-02-05 00:00:00,294.32,2,Tallinn,pood,aksessuaarid
4866,2024-02-05 00:00:00,205.00,1,Tallinn,pood,meeste_riided
4867,2024-02-05 00:00:00,-116.87,1,Tallinn,pood,jalanõusid
4886,2024-02-05 00:00:00,321.42,2,Tallinn,pood,meeste_riided
4894,2024-02-05 00:00:00,126.42,1,null,online,meeste_riided
4610,2024-02-06 00:00:00,412.68,2,Pärnu,pood,jalanõusid
4624,2024-02-06 00:00:00,28.56,1,null,online,aksessuaarid
4636,2024-02-06 00:00:00,76.70,1,null,online,naiste_riided
4694,2024-02-06 00:00:00,32.93,1,Tallinn,pood,naiste_riided
4709,2024-02-06 00:00:00,465.65,5,Tallinn,pood,aksessuaarid
4741,2024-02-06 00:00:00,38.70,1,Tallinn,pood,laste_riided
4762,2024-02-06 00:00:00,51.50,1,null,online,laste_riided
4768,2024-02-06 00:00:00,346.70,1,null,online,naiste_riided
4787,2024-02-06 00:00:00,402.62,1,null,online,jalanõusid
4791,2024-02-06 00:00:00,506.52,2,Tallinn,pood,meeste_riided
4816,2024-02-06 00:00:00,210.36,1,Tallinn,pood,jalanõusid
4837,2024-02-06 00:00:00,76.70,1,null,online,naiste_riided
4850,2024-02-06 00:00:00,526.26,2,Pärnu,pood,naiste_riided
4854,2024-02-06 00:00:00,95.39,1,Pärnu,pood,aksessuaarid
4859,2024-02-06 00:00:00,145.50,1,Tallinn,pood,jalanõusid
4879,2024-02-06 00:00:00,363.36,2,Tallinn,pood,aksessuaarid
4928,2024-02-06 00:00:00,143.42,1,Tallinn,pood,meeste_riided
4663,2024-02-07 00:00:00,458.02,2,null,online,meeste_riided
4668,2024-02-07 00:00:00,153.40,2,Pärnu,pood,naiste_riided
4669,2024-02-07 00:00:00,77.40,2,Tartu,pood,laste_riided
4674,2024-02-07 00:00:00,157.49,1,null,online,jalanõusid
4680,2024-02-07 00:00:00,205.89,1,Pärnu,pood,aksessuaarid
4682,2024-02-07 00:00:00,152.85,1,Tallinn,pood,laste_riided
4700,2024-02-07 00:00:00,60.80,1,Tallinn,pood,laste_riided
4708,2024-02-07 00:00:00,135.99,1,Tallinn,pood,naiste_riided
4712,2024-02-07 00:00:00,184.07,1,Pärnu,pood,meeste_riided
4755,2024-02-07 00:00:00,116.20,1,Tallinn,pood,meeste_riided
4782,2024-02-07 00:00:00,48.58,1,null,online,laste_riided
4789,2024-02-07 00:00:00,145.46,2,null,online,naiste_riided
4801,2024-02-07 00:00:00,298.71,3,null,online,laste_riided
4823,2024-02-07 00:00:00,468.39,3,Tartu,pood,aksessuaarid
4865,2024-02-07 00:00:00,105.09,1,Tallinn,pood,meeste_riided
4623,2024-02-08 00:00:00,225.81,1,Tallinn,pood,naiste_riided
4753,2024-02-08 00:00:00,655.26,3,Tallinn,pood,meeste_riided
4781,2024-02-08 00:00:00,260.72,2,null,online,naiste_riided
4798,2024-02-08 00:00:00,210.36,1,Tallinn,pood,jalanõusid
4800,2024-02-08 00:00:00,221.42,1,Tallinn,pood,jalanõusid
4820,2024-02-08 00:00:00,257.39,1,null,online,naiste_riided
4831,2024-02-08 00:00:00,164.30,2,null,online,meeste_riided
4839,2024-02-08 00:00:00,218.54,1,Tallinn,pood,jalanõusid
4849,2024-02-08 00:00:00,1099.48,4,Pärnu,pood,jalanõusid
4853,2024-02-08 00:00:00,549.93,3,null,online,aksessuaarid
4927,2024-02-08 00:00:00,205.00,1,null,online,meeste_riided
4726,2024-02-09 00:00:00,-144.36,1,Tallinn,pood,aksessuaarid
4795,2024-02-09 00:00:00,632.28,3,null,online,naiste_riided
4804,2024-02-09 00:00:00,210.58,2,Tallinn,pood,laste_riided
4851,2024-02-09 00:00:00,86.80,1,Tallinn,pood,naiste_riided
4890,2024-02-09 00:00:00,213.42,2,Tallinn,pood,aksessuaarid
4896,2024-02-09 00:00:00,638.84,2,Tallinn,pood,naiste_riided
4913,2024-02-09 00:00:00,247.28,2,Tallinn,pood,laste_riided
4915,2024-02-09 00:00:00,222.52,2,Pärnu,pood,naiste_riided
4936,2024-02-09 00:00:00,196.91,1,Pärnu,pood,meeste_riided
4618,2024-02-10 00:00:00,188.91,1,Tallinn,pood,aksessuaarid
4620,2024-02-10 00:00:00,772.17,3,null,online,naiste_riided
4632,2024-02-10 00:00:00,712.85,5,null,online,meeste_riided
4638,2024-02-10 00:00:00,611.44,2,Tallinn,pood,jalanõusid
4673,2024-02-10 00:00:00,147.80,2,Pärnu,pood,laste_riided
4678,2024-02-10 00:00:00,371.05,1,null,online,jalanõusid
4718,2024-02-10 00:00:00,390.06,3,Tartu,pood,laste_riided
4724,2024-02-10 00:00:00,848.85,3,Tartu,pood,naiste_riided
4764,2024-02-10 00:00:00,153.11,1,Pärnu,pood,aksessuaarid
4870,2024-02-10 00:00:00,55.04,1,Tallinn,pood,laste_riided
4616,2024-02-11 00:00:00,104.27,1,Tallinn,pood,laste_riided
4633,2024-02-11 00:00:00,205.89,1,Tallinn,pood,aksessuaarid
4662,2024-02-11 00:00:00,80.39,1,null,online,laste_riided
4681,2024-02-11 00:00:00,94.25,1,Tallinn,pood,laste_riided
4738,2024-02-11 00:00:00,32.74,2,null,online,aksessuaarid
4758,2024-02-11 00:00:00,222.10,1,Tallinn,pood,naiste_riided
4790,2024-02-11 00:00:00,840.06,3,Tallinn,pood,naiste_riided
4821,2024-02-11 00:00:00,459.33,3,Tallinn,pood,aksessuaarid
4848,2024-02-11 00:00:00,399.60,2,null,online,aksessuaarid
4856,2024-02-11 00:00:00,89.29,1,null,online,meeste_riided
4892,2024-02-11 00:00:00,34.04,1,Tallinn,pood,laste_riided
4935,2024-02-11 00:00:00,45.40,2,null,online,aksessuaarid
4612,2024-02-12 00:00:00,410.00,2,Tallinn,pood,meeste_riided
4619,2024-02-12 00:00:00,328.86,3,Tallinn,pood,naiste_riided
4643,2024-02-12 00:00:00,134.94,1,Tallinn,pood,aksessuaarid
4698,2024-02-12 00:00:00,509.52,4,Tallinn,pood,meeste_riided
4707,2024-02-12 00:00:00,151.08,1,Tartu,pood,meeste_riided
4751,2024-02-12 00:00:00,72.60,1,Tallinn,pood,laste_riided
4811,2024-02-12 00:00:00,221.19,1,Tallinn,pood,jalanõusid
4812,2024-02-12 00:00:00,70.01,1,Tartu,pood,meeste_riided
4834,2024-02-12 00:00:00,552.21,3,Tartu,pood,meeste_riided
4852,2024-02-12 00:00:00,122.45,1,Tartu,pood,naiste_riided
4877,2024-02-12 00:00:00,110.02,1,Tartu,pood,naiste_riided
4880,2024-02-12 00:00:00,203.39,1,null,online,aksessuaarid
4897,2024-02-12 00:00:00,-254.85,3,Pärnu,pood,laste_riided
4906,2024-02-12 00:00:00,65.52,1,Tallinn,pood,jalanõusid
4917,2024-02-12 00:00:00,197.36,2,null,online,laste_riided
